4000, t391, 24, 12, 11, 919, 4000, 27
4000, t1131, 25, 12, 12, 1152, 4000, 27
4000, t724, 23, 12, 11, 222, 4000, 26
4000, t237, 22, 12, 10, 805, 4000, 26
4000, t140, 22, 12, 9, 462, 4000, 27
4000, t1364, 25, 12, 12, 2313, 4000, 26
4000, t781, 25, 12, 12, 841, 4000, 26
4000, t279, 22, 12, 10, 929, 4000, 25
4000, t93, 20, 12, 8, 2646, 4000, 25
4000, t1195, 25, 12, 12, 2843, 4000, 26
4000, t1071, 24, 12, 12, 2174, 4000, 26
4000, t1669, 26, 12, 13, 2188, 4000, 26
4000, t522, 24, 12, 11, 562, 4000, 27
4000, t66, 20, 12, 8, 2109, 4000, 26
4000, t457, 23, 12, 11, 399, 4000, 25
4000, t1918, 26, 12, 13, 3527, 4000, 26
4000, t1430, 25, 12, 13, 2766, 4000, 26
4000, t23, 18, 12, 6, 1979, 4000, 25
4000, t1690, 25, 12, 13, 2549, 4000, 26
4000, t1752, 26, 12, 13, 2095, 4000, 27
4000, t14, 17, 12, 5, 1546, 4000, 26
4000, t1404, 25, 12, 12, 1808, 4000, 27
4000, t1617, 26, 12, 13, 1622, 4000, 27
4000, t263, 22, 12, 10, 885, 4000, 25
4000, t1410, 24, 12, 12, 3349, 4000, 25
4000, t2414, 26, 12, 13, 3253, 4000, 27
4000, t2830, 26, 12, 13, 3205, 4000, 26
4000, t1898, 25, 12, 13, 1678, 4000, 25
4000, t88, 20, 12, 8, 289, 4000, 26
4000, t962, 24, 12, 12, 542, 4000, 26
4000, t192, 23, 12, 10, 3926, 4000, 27
4000, t288, 23, 12, 10, 962, 4000, 26
4000, t861, 25, 12, 12, 749, 4000, 27
4000, t182, 23, 12, 10, 1499, 4000, 27
4000, t1278, 24, 12, 12, 2403, 4000, 26
4000, t2767, 25, 12, 13, 3832, 4000, 26
4000, t1358, 24, 12, 12, 3760, 4000, 25
4000, t588, 23, 12, 11, 2663, 4000, 26
4000, t1956, 26, 12, 13, 1120, 4000, 26
4000, t1102, 24, 12, 12, 2622, 4000, 26
4000, t2647, 26, 12, 13, 3691, 4000, 26
4000, t71, 21, 12, 8, 227, 4000, 26
4000, t234, 22, 12, 10, 793, 4000, 26
4000, t1139, 24, 12, 12, 1098, 4000, 26
4000, t1131, 25, 12, 12, 1152, 4000, 26
4000, t1075, 24, 12, 12, 1335, 4000, 26
4000, t472, 24, 12, 11, 1284, 4000, 26
4000, t1005, 25, 12, 12, 1523, 4000, 26
4000, t481, 23, 12, 11, 693, 4000, 26
4000, t93, 20, 12, 8, 3429, 4000, 26
4000, t114, 21, 13, 8, 498, 27, 4000
4000, t832, 25, 13, 11, 2280, 29, 4000
4000, t318, 22, 13, 9, 11, 27, 4000
4000, t213, 23, 13, 9, 1744, 29, 4000
4000, t1170, 24, 13, 11, 1366, 27, 4000
4000, t2668, 25, 13, 12, 3446, 27, 4000
4000, t1038, 25, 13, 11, 1105, 29, 4000
4000, t1125, 24, 13, 11, 1760, 27, 4000
4000, t192, 23, 13, 9, 123, 29, 4000
4000, t1847, 25, 13, 12, 1505, 27, 4000
4000, t651, 23, 13, 10, 1536, 27, 4000
4000, t944, 24, 13, 11, 2195, 27, 4000
4000, t103, 21, 13, 8, 929, 27, 4000
4000, t2452, 26, 13, 12, 3240, 29, 4000
4000, t838, 25, 13, 11, 3756, 29, 4000
4000, t664, 24, 13, 10, 271, 29, 4000
4000, t924, 24, 13, 11, 2055, 27, 4000
4000, t221, 22, 13, 9, 1773, 27, 4000
4000, t542, 24, 13, 10, 146, 29, 4000
4000, t642, 23, 13, 10, 268, 27, 4000
4000, t694, 24, 13, 10, 695, 29, 4000
4000, t905, 25, 13, 11, 3531, 29, 4000
4000, t531, 23, 13, 10, 265, 27, 4000
4000, t335, 23, 13, 9, 676, 29, 4000
4000, t1988, 25, 13, 12, 1403, 27, 4000
4000, t866, 24, 13, 11, 1394, 27, 4000
4000, t605, 23, 13, 10, 2363, 27, 4000
4000, t628, 23, 13, 10, 267, 27, 4000
4000, t727, 24, 13, 11, 3683, 27, 4000
4000, t915, 25, 13, 11, 1759, 29, 4000
4000, t51, 20, 13, 6, 1176, 29, 4000
4000, t1189, 25, 13, 11, 3359, 29, 4000
4000, t71, 21, 13, 7, 1242, 29, 4000
4000, t1870, 26, 13, 12, 2319, 29, 4000
4000, t1035, 25, 13, 11, 1009, 29, 4000
4000, t1213, 25, 13, 11, 1532, 29, 4000
4000, t1342, 25, 13, 11, 2410, 29, 4000
4000, t374, 23, 13, 10, 2290, 27, 4000
4000, t417, 23, 13, 10, 136, 27, 4000
4000, t312, 22, 13, 9, 2068, 27, 4000
4000, t660, 24, 13, 10, 2273, 29, 4000
4000, t139, 21, 13, 8, 3872, 27, 4000
4000, t1440, 24, 13, 11, 1524, 27, 4000
4000, t401, 24, 13, 10, 2378, 29, 4000
4000, t289, 22, 13, 9, 1996, 27, 4000
4000, t796, 25, 13, 11, 712, 29, 4000
4000, t260, 22, 13, 9, 1903, 27, 4000
4000, t1161, 24, 13, 11, 2679, 27, 4000
4000, t606, 24, 13, 10, 3881, 29, 4000
4000, t325, 22, 13, 9, 2111, 27, 4000
4000, t2602, 25, 13, 12, 3558, 27, 4000
4000, t276, 22, 13, 9, 826, 27, 4000
4000, t86, 21, 13, 7, 1251, 29, 4000
