5000, t1946, 25, 12, 13, 1925, 5000, 25
5000, t1911, 25, 12, 13, 3868, 5000, 26
5000, t997, 25, 12, 12, 668, 5000, 27
5000, t5, 16, 12, 3, 3005, 5000, 27
5000, t281, 22, 12, 10, 3560, 5000, 26
5000, t2198, 26, 12, 13, 4519, 5000, 26
5000, t147, 21, 12, 9, 2010, 5000, 26
5000, t493, 24, 12, 11, 712, 5000, 26
5000, t1847, 26, 12, 13, 1783, 5000, 27
5000, t627, 23, 12, 11, 2655, 5000, 25
5000, t22, 18, 12, 6, 3039, 5000, 26
5000, t100, 21, 12, 8, 3198, 5000, 27
5000, t1311, 25, 12, 12, 2286, 5000, 27
5000, t738, 24, 12, 12, 118, 5000, 26
5000, t1982, 26, 12, 13, 1520, 5000, 27
5000, t866, 25, 12, 12, 2472, 5000, 27
5000, t972, 24, 12, 12, 2964, 5000, 25
5000, t1205, 25, 12, 12, 1154, 5000, 26
5000, t235, 23, 12, 10, 3473, 5000, 27
5000, t2219, 26, 12, 13, 4360, 5000, 26
5000, t738, 23, 12, 11, 4468, 5000, 25
5000, t1934, 26, 12, 13, 4644, 5000, 27
5000, t1073, 24, 12, 12, 1436, 5000, 26
5000, t871, 25, 12, 12, 129, 5000, 27
5000, t2294, 26, 12, 13, 4395, 5000, 27
5000, t2928, 25, 12, 13, 3176, 5000, 26
5000, t1725, 26, 12, 13, 4249, 5000, 26
5000, t630, 24, 12, 11, 2062, 5000, 26
5000, t95, 21, 12, 9, 1648, 5000, 26
5000, t753, 25, 12, 12, 300, 5000, 26
5000, t2323, 26, 12, 13, 3537, 5000, 26
5000, t459, 23, 12, 11, 3923, 5000, 25
5000, t653, 23, 12, 11, 4286, 5000, 26
5000, t994, 25, 12, 12, 4997, 5000, 26
5000, t219, 23, 12, 10, 3442, 5000, 27
5000, t1690, 26, 12, 13, 2602, 5000, 27
5000, t1039, 25, 12, 12, 1401, 5000, 26
5000, t1510, 26, 12, 13, 1762, 5000, 27
5000, t2472, 26, 12, 13, 4508, 5000, 27
5000, t1321, 24, 12, 12, 1857, 5000, 25
5000, t1943, 25, 12, 13, 2261, 5000, 25
5000, t721, 24, 12, 11, 776, 5000, 27
5000, t957, 25, 12, 12, 4915, 5000, 26
5000, t279, 23, 12, 10, 2925, 5000, 27
5000, t2146, 26, 12, 13, 4131, 5000, 27
5000, t672, 24, 12, 11, 520, 5000, 26
5000, t1640, 25, 12, 13, 2551, 5000, 26
5000, t900, 25, 12, 12, 4795, 5000, 26
5000, t413, 23, 12, 11, 3830, 5000, 26
5000, t828, 25, 12, 12, 4646, 5000, 27
5000, t1862, 24, 11, 13, 3420, 5000, 24
5000, t2252, 24, 11, 13, 4180, 5000, 24
5000, t1280, 24, 11, 12, 1552, 5000, 25
5000, t612, 22, 11, 11, 2371, 5000, 24
5000, t207, 21, 11, 10, 1454, 5000, 24
5000, t1896, 25, 11, 13, 2075, 5000, 25
5000, t303, 22, 11, 10, 1665, 5000, 25
5000, t147, 20, 11, 9, 1320, 5000, 23
5000, t370, 22, 11, 10, 1807, 5000, 25
5000, t380, 23, 11, 11, 44, 5000, 24
5000, t564, 22, 11, 11, 2254, 5000, 24
5000, t1876, 25, 11, 13, 3436, 5000, 24
5000, t922, 23, 11, 12, 875, 5000, 24
5000, t996, 23, 11, 12, 496, 5000, 24
5000, t2066, 24, 11, 13, 3528, 5000, 23
5000, t680, 22, 11, 11, 640, 5000, 24
5000, t424, 23, 11, 11, 125, 5000, 25
5000, t581, 23, 11, 11, 2298, 5000, 24
5000, t151, 20, 11, 9, 3594, 5000, 24
5000, t1607, 24, 11, 13, 4584, 5000, 23
5000, t361, 22, 11, 10, 615, 5000, 24
5000, t1444, 23, 11, 12, 3308, 5000, 23
5000, t2522, 24, 11, 13, 3550, 5000, 23
5000, t1798, 24, 11, 13, 3104, 5000, 24
5000, t3, 13, 11, 1, 7, 5000, 24
5000, t35, 18, 11, 7, 3126, 5000, 24
5000, t1311, 24, 11, 12, 2111, 5000, 24
5000, t962, 23, 11, 12, 2485, 5000, 23
5000, t791, 24, 11, 12, 965, 5000, 24
5000, t1887, 25, 11, 13, 1070, 5000, 25
5000, t1176, 23, 11, 12, 4433, 5000, 24
5000, t900, 24, 11, 12, 84, 5000, 25
5000, t1864, 25, 11, 13, 3998, 5000, 25
5000, t21, 17, 11, 6, 79, 5000, 23
5000, t1130, 24, 11, 12, 4854, 5000, 25
5000, t223, 21, 11, 10, 1488, 5000, 23
5000, t1324, 23, 11, 12, 4982, 5000, 24
5000, t1160, 23, 11, 12, 2190, 5000, 24
5000, t187, 21, 11, 9, 3752, 5000, 25
5000, t837, 24, 11, 12, 2860, 5000, 25
5000, t908, 24, 11, 12, 2686, 5000, 24
5000, t104, 20, 11, 9, 377, 5000, 23
5000, t2559, 25, 11, 13, 4765, 5000, 25
