3000, t129, 20, 10, 9, 420, 3000, 22
3000, t142, 19, 10, 9, 1976, 3000, 21
3000, t1787, 23, 10, 13, 1463, 3000, 21
3000, t246, 21, 10, 10, 829, 3000, 23
3000, t719, 22, 10, 11, 354, 3000, 22
3000, t1406, 22, 10, 12, 1906, 3000, 22
3000, t962, 23, 10, 12, 2071, 3000, 23
3000, t1522, 23, 10, 13, 2651, 3000, 21
3000, t1251, 23, 10, 12, 1888, 3000, 22
3000, t895, 23, 10, 12, 639, 3000, 23
3000, t56, 18, 10, 8, 199, 3000, 21
3000, t1472, 24, 10, 13, 2460, 3000, 23
3000, t340, 20, 10, 10, 367, 3000, 22
3000, t908, 22, 10, 12, 1376, 3000, 21
3000, t308, 20, 10, 10, 2144, 3000, 21
3000, t643, 21, 10, 11, 432, 3000, 21
3000, t472, 21, 10, 11, 725, 3000, 22
3000, t1479, 23, 10, 13, 2716, 3000, 21
3000, t704, 21, 10, 11, 193, 3000, 21
3000, t912, 23, 10, 12, 103, 3000, 22
3000, t1912, 24, 10, 13, 1576, 3000, 23
3000, t248, 20, 10, 10, 2714, 3000, 22
3000, t204, 20, 10, 10, 682, 3000, 21
3000, t1844, 24, 10, 13, 2295, 3000, 23
3000, t152, 20, 10, 9, 2043, 3000, 23
3000, t227, 21, 10, 10, 761, 3000, 22
3000, t301, 21, 10, 10, 2979, 3000, 22
3000, t670, 22, 10, 11, 1660, 3000, 23
3000, t1732, 24, 10, 13, 1575, 3000, 23
3000, t1224, 22, 10, 12, 2973, 3000, 22
3000, t603, 22, 10, 11, 240, 3000, 23
3000, t6, 14, 10, 4, 1027, 3000, 21
3000, t701, 22, 10, 11, 74, 3000, 22
3000, t1008, 23, 10, 12, 2079, 3000, 22
3000, t700, 22, 10, 11, 926, 3000, 22
3000, t931, 22, 10, 12, 955, 3000, 22
3000, t1934, 24, 10, 13, 2552, 3000, 22
3000, t1354, 22, 10, 12, 2558, 3000, 21
3000, t830, 23, 10, 12, 1508, 3000, 22
3000, t9, 14, 10, 4, 25, 3000, 22
3000, t605, 21, 10, 11, 1223, 3000, 21
3000, t45, 17, 10, 7, 162, 3000, 21
3000, t118, 19, 10, 9, 391, 3000, 22
3000, t997, 22, 10, 12, 668, 3000, 22
3000, t374, 22, 10, 11, 1326, 3000, 23
3000, t1510, 24, 10, 13, 1762, 3000, 22
3000, t36, 18, 10, 7, 128, 3000, 22
3000, t326, 20, 10, 10, 2561, 3000, 22
3000, t935, 23, 10, 12, 290, 3000, 23
3000, t433, 21, 10, 11, 2901, 3000, 21
3000, t1368, 24, 11, 12, 1973, 3000, 25
3000, t13, 18, 11, 6, 1021, 3000, 24
3000, t1793, 24, 11, 13, 1842, 3000, 23
3000, t800, 24, 11, 12, 577, 3000, 25
3000, t1291, 24, 11, 12, 2730, 3000, 24
3000, t864, 24, 11, 12, 625, 3000, 25
3000, t1941, 25, 11, 13, 1931, 3000, 25
3000, t652, 23, 11, 11, 2461, 3000, 24
3000, t713, 23, 11, 11, 528, 3000, 24
3000, t807, 24, 11, 12, 2793, 3000, 24
3000, t73, 19, 11, 8, 267, 3000, 23
3000, t649, 23, 11, 11, 30, 3000, 24
3000, t101, 20, 11, 9, 368, 3000, 24
3000, t1411, 23, 11, 12, 2252, 3000, 23
3000, t548, 22, 11, 11, 2216, 3000, 23
3000, t459, 22, 11, 11, 2003, 3000, 23
3000, t275, 22, 11, 10, 1602, 3000, 25
3000, t768, 23, 11, 12, 2713, 3000, 23
3000, t370, 22, 11, 10, 1807, 3000, 25
3000, t189, 22, 11, 10, 697, 3000, 24
3000, t324, 22, 11, 10, 364, 3000, 24
3000, t1243, 23, 11, 12, 2429, 3000, 24
3000, t317, 22, 11, 10, 424, 3000, 24
3000, t1140, 24, 11, 12, 2399, 3000, 25
3000, t501, 22, 11, 11, 2099, 3000, 24
3000, t349, 22, 11, 10, 1757, 3000, 24
3000, t1276, 24, 11, 12, 1484, 3000, 25
3000, t984, 23, 11, 12, 2161, 3000, 24
3000, t818, 24, 11, 12, 608, 3000, 24
3000, t121, 20, 11, 9, 449, 3000, 24
3000, t6, 15, 11, 3, 24, 3000, 24
3000, t1408, 23, 11, 12, 2777, 3000, 23
3000, t339, 22, 11, 10, 1737, 3000, 24
3000, t757, 22, 11, 11, 2691, 3000, 23
3000, t757, 22, 11, 11, 2691, 3000, 24
3000, t1190, 23, 11, 12, 1765, 3000, 24
3000, t1481, 24, 11, 12, 1038, 3000, 24
3000, t295, 22, 11, 10, 336, 3000, 24
3000, t503, 23, 11, 11, 20, 3000, 24
3000, t732, 22, 11, 11, 2640, 3000, 23
3000, t752, 23, 11, 12, 988, 3000, 23
3000, t1814, 25, 11, 13, 2139, 3000, 25
3000, t545, 23, 11, 11, 941, 3000, 25
3000, t395, 22, 11, 11, 1861, 3000, 23
3000, t957, 23, 11, 12, 97, 3000, 23
3000, t579, 22, 11, 11, 2290, 3000, 24
3000, t760, 24, 11, 12, 499, 3000, 24
3000, t171, 20, 11, 9, 1376, 3000, 24
3000, t29, 19, 11, 7, 107, 3000, 24
3000, t939, 24, 11, 12, 962, 3000, 24
3000, t143, 17, 8, 9, 1709, 3000, 17
3000, t90, 18, 8, 9, 435, 3000, 19
3000, t889, 21, 8, 12, 2504, 3000, 18
3000, t382, 20, 8, 11, 2835, 3000, 18
3000, t1226, 20, 8, 12, 2648, 3000, 18
3000, t1895, 22, 8, 13, 2058, 3000, 18
3000, t1292, 21, 8, 12, 1645, 3000, 18
3000, t995, 20, 8, 12, 1631, 3000, 17
3000, t495, 19, 8, 11, 834, 3000, 17
3000, t1305, 20, 8, 12, 2358, 3000, 17
