20,3321661,27793,120245061,123628781
20,3113073,27025,120299992,123472368
20,3693533,21518,120554479,124305322
20,3849505,26233,124601583,128513880
20,4407871,63190,121348341,125854672
20,3125980,27315,120284216,123470168
25,4011167,30966,173222948,177300706
25,3335173,65706,176142848,179580634
25,3460640,21768,171613024,175136547
25,4577346,24197,171607724,176247698
25,4137167,24028,174982402,179180578
25,3288326,44052,171942945,175312689
25,2702974,22555,170402883,173169104
25,3735713,51167,179365288,183193688
25,3653391,51457,174008303,177748604
25,2857194,30894,170184796,173110032
25,2961772,24737,171090803,174113778
25,3662431,20924,170610423,174330877
25,4007908,30488,172524681,176600446
25,3087888,23322,173920815,177069010
25,4067817,67014,170428705,174602862
25,3160145,22602,172983065,176204203
25,3920392,52314,178867705,182879000
25,3707707,41226,171585888,175372914
25,3408167,48001,172308102,175801934
25,3537831,54683,175939531,179568933
25,3674766,23280,173518572,177258526
25,3615352,22984,170815834,174490470
25,3627192,25368,177164448,180853926
25,3386171,53414,174977398,178455813
25,3487514,51878,171060762,174639771
25,3537234,20653,173950980,177545528
25,4374585,24018,173445746,177882751
25,3361824,80034,172793812,176270700
25,3688540,58762,209118951,212907599
25,3858655,47693,210359457,214307200
25,5883284,55663,190253272,196229800
25,3529862,23068,174536125,178126565
25,3689510,23132,173930004,177680273
25,3638568,55660,170879998,174613486
25,4058750,49610,174062431,178209618
25,3145384,58863,172349551,175588892
25,3361595,23245,173687942,177111966
25,3964140,24953,180570483,184598340
25,3107962,26601,173012772,176185380
25,3413988,56484,174856502,178367946
25,2713350,59785,171234111,174041642
25,3597904,22735,173702597,177360726
25,3212138,64483,175417339,178731960
25,3398602,24901,169780998,173243510
25,3845924,52417,169872128,173809390
25,3941026,22752,173284301,177284005
25,3511355,23877,175686993,179260121
25,4299262,26653,170822607,175190960
25,4046143,24887,171318111,175425282
25,4524610,23332,175839948,180424648
30,3266818,27388,220379141,223713786
30,3700856,67931,226151161,229958320
30,4128050,26350,221785380,225977169
30,3365157,24253,223005406,226429749
30,3193670,20413,223745928,226993466
30,3772842,28220,218938326,222775114
30,3437862,26065,222939936,226441105
30,3978435,25714,222597042,226637529
30,4357703,27483,222510057,226933495
30,3856137,27141,223975037,227895083
30,3406510,70022,222236528,225752489
30,3480308,75305,224875982,228469780
30,3165985,26822,224319574,227545652
30,3921032,28200,227410241,231396564
30,4121666,26592,227070269,231254094
30,3700806,61226,226289364,230086709
30,3302771,75264,222579240,225992415
30,3346942,22663,222746704,226150371
30,3073353,151048,225689635,228948909
30,3429308,25940,222949949,226441674
30,3568730,23884,225445490,229073953
30,3026073,23275,222196659,225281775
30,3704905,25003,224288909,228056010
30,3380461,66298,224724434,228207534
30,3482498,90680,219076388,222685018
30,3920593,26807,222837264,226819637
30,3296272,46475,227129289,230506808
30,3438655,22085,228270163,231768473
30,3378900,69941,230208979,233694165
30,3048386,24820,227745516,230854503
30,4632672,24821,230683773,235377347
30,2758292,64393,230511308,233371645
30,3456888,27356,228446714,231970185
30,3826306,25754,231917853,235807557
30,3009270,19365,226483112,229551114
30,3881566,25687,229364780,233311468
30,3266614,25523,229345027,232673120
30,3444293,23467,229971848,233476124
30,4096535,54996,233265364,237455606
30,2822928,24302,230693390,233579555
30,3019817,24473,228332932,231416687
30,2876113,26230,231456980,234395701
30,3691701,21671,228097762,231855281
30,3909416,25328,228244846,232218242
30,3366255,68406,231436783,234910922
30,3201264,25968,228062879,231330155
30,4231531,25085,229297041,233592107
30,3829890,21807,231454268,235343015
30,3944832,59133,227588026,231627003
30,3111965,22581,233604125,236780346
35,3615396,108130,286880006,290642122
35,3955306,22242,288717593,292733854
35,3270946,23124,285880554,289211253
35,3887705,23767,291037931,294984132
35,3271017,28223,288354206,291694372
35,3547690,21521,291544537,295151941
35,3339380,21094,284908554,288308425
35,2891698,49533,290358622,293335756
35,3591253,26808,286029044,289684751
35,3788592,31601,293012196,296868931
35,3804438,23522,287508904,291381311
35,3237930,85663,287048925,290407967
35,3225535,47244,290056141,293368010
35,3610688,22132,286546408,290217216
35,4095694,29538,288884267,293051499
35,3759150,20304,287778086,291592852
35,3674130,24370,287776979,291508682
35,3437633,23708,288190462,291688359
35,3768395,22497,291024896,294857428
35,3325197,24133,287576629,290959440
35,4392251,23585,291527506,295979250
35,3571876,88944,285765699,289464629
35,2963312,52635,290752510,293806311
35,4084867,22792,285309866,289450096
35,3421353,22927,290586741,294065939
35,4415815,23902,286447606,290923560
35,3809610,23470,290419426,294286458
35,3327607,26555,286576294,289966974
35,3335376,23683,298984453,302376309
35,3995731,24915,291749435,295807166
35,3684704,23240,288463492,292206251
35,2617908,25205,288364327,291044237
35,3254285,56310,289233008,292578947
35,2930787,23650,289213106,292199974
35,3869738,54624,291615358,295575954
35,3614076,22226,287607164,291278087
35,4322935,27704,286948820,291333984
35,3376032,19897,289222745,292652943
35,3183438,26147,293267623,296513914
35,4014233,144213,292029165,296220480
35,3135025,27616,283868103,287067786
35,3598147,47876,291588454,295266195
35,3046796,24397,285686050,288791766
35,3935762,27942,293567998,297564168
35,3667845,23412,284855169,288582491
35,2966137,26862,289141793,292165215
35,3391313,26000,287720070,291171658
35,4047788,65292,291982359,296127773
35,4748512,24988,288055538,292871018
35,3116988,51241,289987635,293195128
40,3301820,27676,351063392,354434470
40,2940673,24168,352862009,355867368
40,3562762,24241,358397090,362022617
40,3947145,28388,350957400,354967611
40,3454277,62383,356781367,360332730
40,4240654,27938,352869995,357174650
40,3444031,54085,357236488,360773787
40,4291192,27196,355943540,360302634
40,3361117,22400,351506874,354927645
40,3999410,21774,356027901,360085690
40,2960985,47900,352582362,355629486
40,4495604,28597,354594351,359157611
40,3591720,20523,348560087,352210800
40,3154565,87095,362182794,365458706
40,3234603,26294,351341424,354637111
40,3309870,22034,354886323,358257073
40,3665748,60342,355722147,359488365
40,4283206,24186,349709132,354058637
40,3695106,24172,354668381,358429058
40,2916323,25015,351536707,354513709
40,4371110,54715,353274985,357738280
40,3128254,92467,353415832,356674040
40,3205927,26912,354141338,357416982
40,3811056,25235,353775619,357648409
40,3872366,57657,350955514,354925501
40,3309983,24342,352560676,355932509
40,3313038,26125,350703304,354080070
40,3118614,134333,354507539,357796339
40,4965974,27132,351067515,356097647
40,2922781,20584,359465598,362443573
40,3808117,24916,355218424,359087913
40,3776312,21193,352244690,356079238
40,3534202,53380,353729422,357352691
40,3594538,35983,350723116,354391519
40,3398354,23710,353663659,357121845
40,2814676,23227,351152668,354025686
40,3906903,50286,353865200,357858915
40,4371807,24706,353704461,358137442
40,3756143,25010,348861680,352680865
40,3578207,24564,354323761,357962202
40,4259470,27300,350907723,355231783
40,3364127,22294,352980609,356404399
40,3855420,28021,351376214,355304449
40,4281226,25113,354686212,359032218
40,4019240,53802,353009496,357118974
40,3400412,54796,356758009,360265215
40,3278814,25555,356487295,359850527
40,3341954,24970,351310869,354725750
40,2841514,23246,355016819,357918255
40,4121318,26525,344215288,348399430
45,3389907,23043,407849622,411303850
45,2796368,20344,410254635,413112694
45,3400495,29740,413426994,416894114
45,4558148,26358,407633732,412261736
45,3766347,23367,411546269,415375020
45,3174701,24054,410968063,414205368
45,3630775,31514,405881439,409579292
45,4654106,26934,406623466,411341993
45,3313128,52330,404992037,408395089
45,3358582,25343,413135887,416558542
45,3115350,53251,410872528,414075143
45,3908758,27240,407925847,411898582
45,3339398,25577,403743298,407147879
45,3545306,60810,408353627,411996239
45,3293930,29858,405508203,408871540
45,3205435,21790,406108270,409372188
45,4532005,23555,410077592,414672207
45,4069595,22928,405345560,409475522
45,3610877,75193,409071040,412794289
45,3314196,26127,408344066,411723599
45,3088143,48887,405667682,408839894
45,3276975,26737,409696938,413035731
45,3474617,26448,409865146,413402732
45,3599266,52228,417986043,421675366
45,3640266,28782,414306061,418014818
45,4124247,23563,410409994,414596795
45,3790560,25078,410346643,414200640
45,3185595,27233,413656466,416905520
45,3913495,28988,412631665,416612122
45,3661416,24003,408571509,412293357
45,2834026,27364,414235721,417132605
45,3760664,24124,412517201,416336971
45,3445024,67555,406402572,409951083
45,3275168,42740,410743096,414098071
45,3360586,45473,415161571,418602856
45,3475385,27295,407970524,411513106
45,3938697,120487,407817169,411911858
45,3753843,24098,419016428,422832560
45,3818896,25050,406358034,410241232
45,3698151,23336,406389861,410148887
45,3597585,22927,406680338,410337707
45,3195308,53946,416394743,419679197
45,4134546,79774,420417649,424670078
45,4061577,25170,422413525,426537711
45,3754095,27556,421390397,425211059
45,3474521,26010,421127907,424668061
45,3150865,24662,421695190,424909231
45,4110057,24544,420768512,424939659
45,5085111,26125,419770216,424923118
45,4719996,26428,423211950,427996868
50,4835414,27087,506539834,511441070
50,3454943,25623,495831122,499366097
50,4271465,48562,498546135,502897692
50,3844308,22821,493215316,497114255
50,3612555,56228,499308045,503013918
50,3690993,25472,499295158,503046896
50,3737863,23051,496047095,499843441
50,3444204,26365,493169127,496676978
50,3622162,30152,499062613,502754407
50,4144720,51093,499432133,503667146
50,3901516,23556,487083713,491041895
50,3091612,25655,482415544,485568855
50,3873690,47267,513205481,517163059
50,4110976,29204,493119077,497296883
50,3355246,23550,495570534,498990112
50,2995183,23832,490646157,493698507
50,4049251,52190,483567138,487704506
50,3212890,28765,485615244,488891631
50,2959048,23177,486160252,489179346
50,4212885,22487,485351535,489625717
50,3564815,27928,484139556,487766287
50,3761876,24128,485119492,488940708
50,3198583,47875,482539085,485818867
50,3886303,27127,494016355,497970164
50,3726947,25646,487525342,491314675
50,4615888,117767,478221075,482987284
50,3231280,24180,483732371,487023312
50,3544385,19634,485451532,489050672
50,4078098,26188,487553837,491692967
50,4163144,23517,487596728,491822025
50,3571713,26895,486438503,490074731
50,3616625,24520,489436948,493112619
50,4231847,26553,488453142,492747346
50,3561466,25613,483394789,487017116
50,4281574,23781,493768724,498110332
50,3219682,53270,503721616,507029135
50,3154508,79933,497644446,500916859
50,3436723,21514,494164146,497657533
50,4187362,22817,492695519,496942232
50,3270495,27572,495032258,498365706
50,4419562,26188,499867888,504349414
50,3487218,23727,502390425,505945225
50,3729384,28581,493495430,497291902
50,3455458,74655,492879574,496445829
50,3308057,23746,500589487,503958344
50,3855716,27596,494452762,498370485
50,3767878,23208,492270775,496098572
50,3516811,21416,511988992,515564701
50,3976143,47831,493268274,497329815
50,3594831,23683,491497915,495153430
